"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","CPI","TOT","IDX2015","M","1979-09",39.74239,
"AUT","CPI","TOT","IDX2015","M","1979-10",39.9412,
"AUT","CPI","TOT","IDX2015","M","1979-11",40.12013,
"AUT","CPI","TOT","IDX2015","M","1979-12",40.33883,
"AUT","CPI","TOT","IDX2015","M","1980-01",40.81597,
"AUT","CPI","TOT","IDX2015","M","1980-02",41.17383,
"AUT","CPI","TOT","IDX2015","M","1980-03",41.313,
"AUT","CPI","TOT","IDX2015","M","1980-04",41.49193,
"AUT","CPI","TOT","IDX2015","M","1980-05",41.69074,
"AUT","CPI","TOT","IDX2015","M","1980-06",42.14801,
"AUT","CPI","TOT","IDX2015","M","1980-07",42.32694,
"AUT","CPI","TOT","IDX2015","M","1980-08",42.60527,
"AUT","CPI","TOT","IDX2015","M","1980-09",42.50587,
"AUT","CPI","TOT","IDX2015","M","1980-10",42.64504,
"AUT","CPI","TOT","IDX2015","M","1980-11",42.66492,
"AUT","CPI","TOT","IDX2015","M","1980-12",43.02278,
"AUT","CPI","TOT","IDX2015","M","1981-01",43.67886,
"AUT","CPI","TOT","IDX2015","M","1981-02",43.93731,
"AUT","CPI","TOT","IDX2015","M","1981-03",44.27529,
"AUT","CPI","TOT","IDX2015","M","1981-04",44.55363,
"AUT","CPI","TOT","IDX2015","M","1981-05",44.51386,
"AUT","CPI","TOT","IDX2015","M","1981-06",44.7922,
"AUT","CPI","TOT","IDX2015","M","1981-07",45.07054,
"AUT","CPI","TOT","IDX2015","M","1981-08",45.32899,
"AUT","CPI","TOT","IDX2015","M","1981-09",45.4284,
"AUT","CPI","TOT","IDX2015","M","1981-10",45.70673,
"AUT","CPI","TOT","IDX2015","M","1981-11",45.64709,
"AUT","CPI","TOT","IDX2015","M","1981-12",45.78626,
"AUT","CPI","TOT","IDX2015","M","1982-01",46.36281,
"AUT","CPI","TOT","IDX2015","M","1982-02",46.54174,
"AUT","CPI","TOT","IDX2015","M","1982-03",46.91948,
"AUT","CPI","TOT","IDX2015","M","1982-04",47.13818,
"AUT","CPI","TOT","IDX2015","M","1982-05",47.2177,
"AUT","CPI","TOT","IDX2015","M","1982-06",47.45627,
"AUT","CPI","TOT","IDX2015","M","1982-07",47.55568,
"AUT","CPI","TOT","IDX2015","M","1982-08",47.6352,
"AUT","CPI","TOT","IDX2015","M","1982-09",47.65508,
"AUT","CPI","TOT","IDX2015","M","1982-10",47.79425,
"AUT","CPI","TOT","IDX2015","M","1982-11",47.79425,
"AUT","CPI","TOT","IDX2015","M","1982-12",47.93342,
"AUT","CPI","TOT","IDX2015","M","1983-01",48.25152,
"AUT","CPI","TOT","IDX2015","M","1983-02",48.47021,
"AUT","CPI","TOT","IDX2015","M","1983-03",48.56961,
"AUT","CPI","TOT","IDX2015","M","1983-04",48.52985,
"AUT","CPI","TOT","IDX2015","M","1983-05",48.39069,
"AUT","CPI","TOT","IDX2015","M","1983-06",48.62926,
"AUT","CPI","TOT","IDX2015","M","1983-07",48.88771,
"AUT","CPI","TOT","IDX2015","M","1983-08",49.16605,
"AUT","CPI","TOT","IDX2015","M","1983-09",49.22569,
"AUT","CPI","TOT","IDX2015","M","1983-10",49.50403,
"AUT","CPI","TOT","IDX2015","M","1983-11",49.58355,
"AUT","CPI","TOT","IDX2015","M","1983-12",49.76249,
"AUT","CPI","TOT","IDX2015","M","1984-01",50.97523,
"AUT","CPI","TOT","IDX2015","M","1984-02",51.21381,
"AUT","CPI","TOT","IDX2015","M","1984-03",51.39274,
"AUT","CPI","TOT","IDX2015","M","1984-04",51.39274,
"AUT","CPI","TOT","IDX2015","M","1984-05",51.25357,
"AUT","CPI","TOT","IDX2015","M","1984-06",51.71083,
"AUT","CPI","TOT","IDX2015","M","1984-07",51.61143,
"AUT","CPI","TOT","IDX2015","M","1984-08",52.08858,
"AUT","CPI","TOT","IDX2015","M","1984-09",51.98917,
"AUT","CPI","TOT","IDX2015","M","1984-10",52.08858,
"AUT","CPI","TOT","IDX2015","M","1984-11",52.22775,
"AUT","CPI","TOT","IDX2015","M","1984-12",52.26751,
"AUT","CPI","TOT","IDX2015","M","1985-01",52.68501,
"AUT","CPI","TOT","IDX2015","M","1985-02",52.96335,
"AUT","CPI","TOT","IDX2015","M","1985-03",53.24168,
"AUT","CPI","TOT","IDX2015","M","1985-04",53.34109,
"AUT","CPI","TOT","IDX2015","M","1985-05",53.20192,
"AUT","CPI","TOT","IDX2015","M","1985-06",53.38085,
"AUT","CPI","TOT","IDX2015","M","1985-07",53.42061,
"AUT","CPI","TOT","IDX2015","M","1985-08",53.46038,
"AUT","CPI","TOT","IDX2015","M","1985-09",53.48026,
"AUT","CPI","TOT","IDX2015","M","1985-10",53.48026,
"AUT","CPI","TOT","IDX2015","M","1985-11",53.59954,
"AUT","CPI","TOT","IDX2015","M","1985-12",53.73871,
"AUT","CPI","TOT","IDX2015","M","1986-01",54.21586,
"AUT","CPI","TOT","IDX2015","M","1986-02",54.29538,
"AUT","CPI","TOT","IDX2015","M","1986-03",54.19598,
"AUT","CPI","TOT","IDX2015","M","1986-04",54.07669,
"AUT","CPI","TOT","IDX2015","M","1986-05",54.01705,
"AUT","CPI","TOT","IDX2015","M","1986-06",54.19598,
"AUT","CPI","TOT","IDX2015","M","1986-07",54.21586,
"AUT","CPI","TOT","IDX2015","M","1986-08",54.35503,
"AUT","CPI","TOT","IDX2015","M","1986-09",54.39479,
"AUT","CPI","TOT","IDX2015","M","1986-10",54.35503,
"AUT","CPI","TOT","IDX2015","M","1986-11",54.25562,
"AUT","CPI","TOT","IDX2015","M","1986-12",54.33515,
"AUT","CPI","TOT","IDX2015","M","1987-01",54.39479,
"AUT","CPI","TOT","IDX2015","M","1987-02",54.33515,
"AUT","CPI","TOT","IDX2015","M","1987-03",54.45443,
"AUT","CPI","TOT","IDX2015","M","1987-04",54.55384,
"AUT","CPI","TOT","IDX2015","M","1987-05",54.73277,
"AUT","CPI","TOT","IDX2015","M","1987-06",55.20992,
"AUT","CPI","TOT","IDX2015","M","1987-07",55.48825,
"AUT","CPI","TOT","IDX2015","M","1987-08",55.7467,
"AUT","CPI","TOT","IDX2015","M","1987-09",55.42861,
"AUT","CPI","TOT","IDX2015","M","1987-10",55.3292,
"AUT","CPI","TOT","IDX2015","M","1987-11",55.15027,
"AUT","CPI","TOT","IDX2015","M","1987-12",55.20992,
"AUT","CPI","TOT","IDX2015","M","1988-01",55.42861,
"AUT","CPI","TOT","IDX2015","M","1988-02",55.52802,
"AUT","CPI","TOT","IDX2015","M","1988-03",55.70694,
"AUT","CPI","TOT","IDX2015","M","1988-04",55.7467,
"AUT","CPI","TOT","IDX2015","M","1988-05",55.6473,
"AUT","CPI","TOT","IDX2015","M","1988-06",55.9654,
"AUT","CPI","TOT","IDX2015","M","1988-07",56.62148,
"AUT","CPI","TOT","IDX2015","M","1988-08",56.78053,
"AUT","CPI","TOT","IDX2015","M","1988-09",56.46243,
"AUT","CPI","TOT","IDX2015","M","1988-10",56.30338,
"AUT","CPI","TOT","IDX2015","M","1988-11",56.24374,
"AUT","CPI","TOT","IDX2015","M","1988-12",56.24374,
"AUT","CPI","TOT","IDX2015","M","1989-01",56.62148,
"AUT","CPI","TOT","IDX2015","M","1989-02",56.89981,
"AUT","CPI","TOT","IDX2015","M","1989-03",56.93958,
"AUT","CPI","TOT","IDX2015","M","1989-04",57.1185,
"AUT","CPI","TOT","IDX2015","M","1989-05",57.21791,
"AUT","CPI","TOT","IDX2015","M","1989-06",57.37696,
"AUT","CPI","TOT","IDX2015","M","1989-07",58.09268,
"AUT","CPI","TOT","IDX2015","M","1989-08",58.31137,
"AUT","CPI","TOT","IDX2015","M","1989-09",57.87399,
"AUT","CPI","TOT","IDX2015","M","1989-10",57.87399,
"AUT","CPI","TOT","IDX2015","M","1989-11",57.7547,
"AUT","CPI","TOT","IDX2015","M","1989-12",57.87399,
"AUT","CPI","TOT","IDX2015","M","1990-01",58.25173,
"AUT","CPI","TOT","IDX2015","M","1990-02",58.68911,
"AUT","CPI","TOT","IDX2015","M","1990-03",58.72888,
"AUT","CPI","TOT","IDX2015","M","1990-04",58.90781,
"AUT","CPI","TOT","IDX2015","M","1990-05",58.94757,
"AUT","CPI","TOT","IDX2015","M","1990-06",59.06686,
"AUT","CPI","TOT","IDX2015","M","1990-07",59.82234,
"AUT","CPI","TOT","IDX2015","M","1990-08",60.14044,
"AUT","CPI","TOT","IDX2015","M","1990-09",60.04103,
"AUT","CPI","TOT","IDX2015","M","1990-10",60.10067,
"AUT","CPI","TOT","IDX2015","M","1990-11",59.88198,
"AUT","CPI","TOT","IDX2015","M","1990-12",59.88198,
"AUT","CPI","TOT","IDX2015","M","1991-01",60.20008,
"AUT","CPI","TOT","IDX2015","M","1991-02",60.63747,
"AUT","CPI","TOT","IDX2015","M","1991-03",60.79652,
"AUT","CPI","TOT","IDX2015","M","1991-04",60.85616,
"AUT","CPI","TOT","IDX2015","M","1991-05",60.9158,
"AUT","CPI","TOT","IDX2015","M","1991-06",61.29354,
"AUT","CPI","TOT","IDX2015","M","1991-07",61.98938,
"AUT","CPI","TOT","IDX2015","M","1991-08",62.36713,
"AUT","CPI","TOT","IDX2015","M","1991-09",61.92974,
"AUT","CPI","TOT","IDX2015","M","1991-10",61.71105,
"AUT","CPI","TOT","IDX2015","M","1991-11",61.83033,
"AUT","CPI","TOT","IDX2015","M","1991-12",61.71105,
"AUT","CPI","TOT","IDX2015","M","1992-01",62.52617,
"AUT","CPI","TOT","IDX2015","M","1992-02",63.12261,
"AUT","CPI","TOT","IDX2015","M","1992-03",63.30154,
"AUT","CPI","TOT","IDX2015","M","1992-04",63.30154,
"AUT","CPI","TOT","IDX2015","M","1992-05",63.50035,
"AUT","CPI","TOT","IDX2015","M","1992-06",63.71904,
"AUT","CPI","TOT","IDX2015","M","1992-07",64.49441,
"AUT","CPI","TOT","IDX2015","M","1992-08",64.75286,
"AUT","CPI","TOT","IDX2015","M","1992-09",64.31548,
"AUT","CPI","TOT","IDX2015","M","1992-10",64.21607,
"AUT","CPI","TOT","IDX2015","M","1992-11",64.27571,
"AUT","CPI","TOT","IDX2015","M","1992-12",64.31548,
"AUT","CPI","TOT","IDX2015","M","1993-01",65.09084,
"AUT","CPI","TOT","IDX2015","M","1993-02",65.46858,
"AUT","CPI","TOT","IDX2015","M","1993-03",65.72704,
"AUT","CPI","TOT","IDX2015","M","1993-04",65.72704,
"AUT","CPI","TOT","IDX2015","M","1993-05",65.84632,
"AUT","CPI","TOT","IDX2015","M","1993-06",66.00537,
"AUT","CPI","TOT","IDX2015","M","1993-07",66.76086,
"AUT","CPI","TOT","IDX2015","M","1993-08",66.97955,
"AUT","CPI","TOT","IDX2015","M","1993-09",66.5024,
"AUT","CPI","TOT","IDX2015","M","1993-10",66.44276,
"AUT","CPI","TOT","IDX2015","M","1993-11",66.5024,
"AUT","CPI","TOT","IDX2015","M","1993-12",66.60181,
"AUT","CPI","TOT","IDX2015","M","1994-01",67.09884,
"AUT","CPI","TOT","IDX2015","M","1994-02",67.51634,
"AUT","CPI","TOT","IDX2015","M","1994-03",67.73503,
"AUT","CPI","TOT","IDX2015","M","1994-04",67.69527,
"AUT","CPI","TOT","IDX2015","M","1994-05",67.79468,
"AUT","CPI","TOT","IDX2015","M","1994-06",67.89408,
"AUT","CPI","TOT","IDX2015","M","1994-07",68.66945,
"AUT","CPI","TOT","IDX2015","M","1994-08",69.08695,
"AUT","CPI","TOT","IDX2015","M","1994-09",68.55016,
"AUT","CPI","TOT","IDX2015","M","1994-10",68.39111,
"AUT","CPI","TOT","IDX2015","M","1994-11",68.33147,
"AUT","CPI","TOT","IDX2015","M","1994-12",68.33147,
"AUT","CPI","TOT","IDX2015","M","1995-01",68.82849,
"AUT","CPI","TOT","IDX2015","M","1995-02",69.14659,
"AUT","CPI","TOT","IDX2015","M","1995-03",69.36529,
"AUT","CPI","TOT","IDX2015","M","1995-04",69.42493,
"AUT","CPI","TOT","IDX2015","M","1995-05",69.42493,
"AUT","CPI","TOT","IDX2015","M","1995-06",69.68338,
"AUT","CPI","TOT","IDX2015","M","1995-07",70.18041,
"AUT","CPI","TOT","IDX2015","M","1995-08",70.55815,
"AUT","CPI","TOT","IDX2015","M","1995-09",69.90208,
"AUT","CPI","TOT","IDX2015","M","1995-10",69.68338,
"AUT","CPI","TOT","IDX2015","M","1995-11",69.64362,
"AUT","CPI","TOT","IDX2015","M","1995-12",69.58398,
"AUT","CPI","TOT","IDX2015","M","1996-01",69.96172,
"AUT","CPI","TOT","IDX2015","M","1996-02",70.27982,
"AUT","CPI","TOT","IDX2015","M","1996-03",70.6178,
"AUT","CPI","TOT","IDX2015","M","1996-04",70.55815,
"AUT","CPI","TOT","IDX2015","M","1996-05",70.45875,
"AUT","CPI","TOT","IDX2015","M","1996-06",70.83649,
"AUT","CPI","TOT","IDX2015","M","1996-07",71.49257,
"AUT","CPI","TOT","IDX2015","M","1996-08",71.87031,
"AUT","CPI","TOT","IDX2015","M","1996-09",71.31364,
"AUT","CPI","TOT","IDX2015","M","1996-10",71.15459,
"AUT","CPI","TOT","IDX2015","M","1996-11",71.21423,
"AUT","CPI","TOT","IDX2015","M","1996-12",71.21423,
"AUT","CPI","TOT","IDX2015","M","1997-01",71.41304,
"AUT","CPI","TOT","IDX2015","M","1997-02",71.69138,
"AUT","CPI","TOT","IDX2015","M","1997-03",71.7709,
"AUT","CPI","TOT","IDX2015","M","1997-04",71.7709,
"AUT","CPI","TOT","IDX2015","M","1997-05",71.83054,
"AUT","CPI","TOT","IDX2015","M","1997-06",71.83054,
"AUT","CPI","TOT","IDX2015","M","1997-07",71.83054,
"AUT","CPI","TOT","IDX2015","M","1997-08",71.83054,
"AUT","CPI","TOT","IDX2015","M","1997-09",71.83054,
"AUT","CPI","TOT","IDX2015","M","1997-10",72.04924,
"AUT","CPI","TOT","IDX2015","M","1997-11",72.04924,
"AUT","CPI","TOT","IDX2015","M","1997-12",72.18841,
"AUT","CPI","TOT","IDX2015","M","1998-01",72.26793,
"AUT","CPI","TOT","IDX2015","M","1998-02",72.4071,
"AUT","CPI","TOT","IDX2015","M","1998-03",72.46674,
"AUT","CPI","TOT","IDX2015","M","1998-04",72.62579,
"AUT","CPI","TOT","IDX2015","M","1998-05",72.54626,
"AUT","CPI","TOT","IDX2015","M","1998-06",72.46674,
"AUT","CPI","TOT","IDX2015","M","1998-07",72.46674,
"AUT","CPI","TOT","IDX2015","M","1998-08",72.46674,
"AUT","CPI","TOT","IDX2015","M","1998-09",72.46674,
"AUT","CPI","TOT","IDX2015","M","1998-10",72.54626,
"AUT","CPI","TOT","IDX2015","M","1998-11",72.62579,
"AUT","CPI","TOT","IDX2015","M","1998-12",72.68543,
"AUT","CPI","TOT","IDX2015","M","1999-01",72.62579,
"AUT","CPI","TOT","IDX2015","M","1999-02",72.76496,
"AUT","CPI","TOT","IDX2015","M","1999-03",72.76496,
"AUT","CPI","TOT","IDX2015","M","1999-04",72.76496,
"AUT","CPI","TOT","IDX2015","M","1999-05",72.90413,
"AUT","CPI","TOT","IDX2015","M","1999-06",72.76496,
"AUT","CPI","TOT","IDX2015","M","1999-07",72.76496,
"AUT","CPI","TOT","IDX2015","M","1999-08",72.8246,
"AUT","CPI","TOT","IDX2015","M","1999-09",72.8246,
"AUT","CPI","TOT","IDX2015","M","1999-10",73.12282,
"AUT","CPI","TOT","IDX2015","M","1999-11",73.18246,
"AUT","CPI","TOT","IDX2015","M","1999-12",73.67949,
"AUT","CPI","TOT","IDX2015","M","2000-01",73.4608,
"AUT","CPI","TOT","IDX2015","M","2000-02",73.95782,
"AUT","CPI","TOT","IDX2015","M","2000-03",74.17652,
"AUT","CPI","TOT","IDX2015","M","2000-04",74.11687,
"AUT","CPI","TOT","IDX2015","M","2000-05",74.17652,
"AUT","CPI","TOT","IDX2015","M","2000-06",74.75307,
"AUT","CPI","TOT","IDX2015","M","2000-07",74.81271,
"AUT","CPI","TOT","IDX2015","M","2000-08",74.81271,
"AUT","CPI","TOT","IDX2015","M","2000-09",75.03141,
"AUT","CPI","TOT","IDX2015","M","2000-10",75.17058,
"AUT","CPI","TOT","IDX2015","M","2000-11",75.44891,
"AUT","CPI","TOT","IDX2015","M","2000-12",75.58808,
"AUT","CPI","TOT","IDX2015","M","2001-01",75.67026,
"AUT","CPI","TOT","IDX2015","M","2001-02",75.96876,
"AUT","CPI","TOT","IDX2015","M","2001-03",76.11801,
"AUT","CPI","TOT","IDX2015","M","2001-04",76.49114,
"AUT","CPI","TOT","IDX2015","M","2001-05",76.64039,
"AUT","CPI","TOT","IDX2015","M","2001-06",76.78964,
"AUT","CPI","TOT","IDX2015","M","2001-07",76.86427,
"AUT","CPI","TOT","IDX2015","M","2001-08",76.71502,
"AUT","CPI","TOT","IDX2015","M","2001-09",76.9389,
"AUT","CPI","TOT","IDX2015","M","2001-10",77.01352,
"AUT","CPI","TOT","IDX2015","M","2001-11",76.9389,
"AUT","CPI","TOT","IDX2015","M","2001-12",77.08814,
"AUT","CPI","TOT","IDX2015","M","2002-01",77.31202,
"AUT","CPI","TOT","IDX2015","M","2002-02",77.38664,
"AUT","CPI","TOT","IDX2015","M","2002-03",77.5359,
"AUT","CPI","TOT","IDX2015","M","2002-04",77.8344,
"AUT","CPI","TOT","IDX2015","M","2002-05",78.05827,
"AUT","CPI","TOT","IDX2015","M","2002-06",78.1329,
"AUT","CPI","TOT","IDX2015","M","2002-07",78.05827,
"AUT","CPI","TOT","IDX2015","M","2002-08",78.20753,
"AUT","CPI","TOT","IDX2015","M","2002-09",78.20753,
"AUT","CPI","TOT","IDX2015","M","2002-10",78.35677,
"AUT","CPI","TOT","IDX2015","M","2002-11",78.28215,
"AUT","CPI","TOT","IDX2015","M","2002-12",78.50603,
"AUT","CPI","TOT","IDX2015","M","2003-01",78.65528,
"AUT","CPI","TOT","IDX2015","M","2003-02",78.7299,
"AUT","CPI","TOT","IDX2015","M","2003-03",78.95378,
"AUT","CPI","TOT","IDX2015","M","2003-04",78.87916,
"AUT","CPI","TOT","IDX2015","M","2003-05",78.87916,
"AUT","CPI","TOT","IDX2015","M","2003-06",79.0284,
"AUT","CPI","TOT","IDX2015","M","2003-07",78.95378,
"AUT","CPI","TOT","IDX2015","M","2003-08",79.17766,
"AUT","CPI","TOT","IDX2015","M","2003-09",79.32691,
"AUT","CPI","TOT","IDX2015","M","2003-10",79.17766,
"AUT","CPI","TOT","IDX2015","M","2003-11",79.32691,
"AUT","CPI","TOT","IDX2015","M","2003-12",79.47616,
"AUT","CPI","TOT","IDX2015","M","2004-01",79.55079,
"AUT","CPI","TOT","IDX2015","M","2004-02",79.84929,
"AUT","CPI","TOT","IDX2015","M","2004-03",80.14779,
"AUT","CPI","TOT","IDX2015","M","2004-04",80.14779,
"AUT","CPI","TOT","IDX2015","M","2004-05",80.52092,
"AUT","CPI","TOT","IDX2015","M","2004-06",80.81942,
"AUT","CPI","TOT","IDX2015","M","2004-07",80.67017,
"AUT","CPI","TOT","IDX2015","M","2004-08",80.96867,
"AUT","CPI","TOT","IDX2015","M","2004-09",80.96867,
"AUT","CPI","TOT","IDX2015","M","2004-10",81.26717,
"AUT","CPI","TOT","IDX2015","M","2004-11",81.41642,
"AUT","CPI","TOT","IDX2015","M","2004-12",81.78955,
"AUT","CPI","TOT","IDX2015","M","2005-01",81.86417,
"AUT","CPI","TOT","IDX2015","M","2005-02",82.11175,
"AUT","CPI","TOT","IDX2015","M","2005-03",82.52437,
"AUT","CPI","TOT","IDX2015","M","2005-04",82.35932,
"AUT","CPI","TOT","IDX2015","M","2005-05",82.44185,
"AUT","CPI","TOT","IDX2015","M","2005-06",82.68942,
"AUT","CPI","TOT","IDX2015","M","2005-07",82.6069,
"AUT","CPI","TOT","IDX2015","M","2005-08",82.6069,
"AUT","CPI","TOT","IDX2015","M","2005-09",82.77194,
"AUT","CPI","TOT","IDX2015","M","2005-10",82.85447,
"AUT","CPI","TOT","IDX2015","M","2005-11",82.6069,
"AUT","CPI","TOT","IDX2015","M","2005-12",82.93699,
"AUT","CPI","TOT","IDX2015","M","2006-01",82.85447,
"AUT","CPI","TOT","IDX2015","M","2006-02",83.10204,
"AUT","CPI","TOT","IDX2015","M","2006-03",83.34962,
"AUT","CPI","TOT","IDX2015","M","2006-04",83.76224,
"AUT","CPI","TOT","IDX2015","M","2006-05",83.84476,
"AUT","CPI","TOT","IDX2015","M","2006-06",83.92728,
"AUT","CPI","TOT","IDX2015","M","2006-07",83.84476,
"AUT","CPI","TOT","IDX2015","M","2006-08",84.09233,
"AUT","CPI","TOT","IDX2015","M","2006-09",83.92728,
"AUT","CPI","TOT","IDX2015","M","2006-10",83.84476,
"AUT","CPI","TOT","IDX2015","M","2006-11",83.92728,
"AUT","CPI","TOT","IDX2015","M","2006-12",84.17486,
"AUT","CPI","TOT","IDX2015","M","2007-01",84.17486,
"AUT","CPI","TOT","IDX2015","M","2007-02",84.42243,
"AUT","CPI","TOT","IDX2015","M","2007-03",84.83505,
"AUT","CPI","TOT","IDX2015","M","2007-04",85.24767,
"AUT","CPI","TOT","IDX2015","M","2007-05",85.49525,
"AUT","CPI","TOT","IDX2015","M","2007-06",85.57777,
"AUT","CPI","TOT","IDX2015","M","2007-07",85.57777,
"AUT","CPI","TOT","IDX2015","M","2007-08",85.49525,
"AUT","CPI","TOT","IDX2015","M","2007-09",85.66029,
"AUT","CPI","TOT","IDX2015","M","2007-10",86.15544,
"AUT","CPI","TOT","IDX2015","M","2007-11",86.56806,
"AUT","CPI","TOT","IDX2015","M","2007-12",87.22826,
"AUT","CPI","TOT","IDX2015","M","2008-01",86.89816,
"AUT","CPI","TOT","IDX2015","M","2008-02",87.14574,
"AUT","CPI","TOT","IDX2015","M","2008-03",87.80593,
"AUT","CPI","TOT","IDX2015","M","2008-04",88.0535,
"AUT","CPI","TOT","IDX2015","M","2008-05",88.63117,
"AUT","CPI","TOT","IDX2015","M","2008-06",88.87875,
"AUT","CPI","TOT","IDX2015","M","2008-07",88.79623,
"AUT","CPI","TOT","IDX2015","M","2008-08",88.63117,
"AUT","CPI","TOT","IDX2015","M","2008-09",88.87875,
"AUT","CPI","TOT","IDX2015","M","2008-10",88.79623,
"AUT","CPI","TOT","IDX2015","M","2008-11",88.54865,
"AUT","CPI","TOT","IDX2015","M","2008-12",88.3836,
"AUT","CPI","TOT","IDX2015","M","2009-01",87.97098,
"AUT","CPI","TOT","IDX2015","M","2009-02",88.30108,
"AUT","CPI","TOT","IDX2015","M","2009-03",88.46613,
"AUT","CPI","TOT","IDX2015","M","2009-04",88.63117,
"AUT","CPI","TOT","IDX2015","M","2009-05",88.87875,
"AUT","CPI","TOT","IDX2015","M","2009-06",88.79623,
"AUT","CPI","TOT","IDX2015","M","2009-07",88.54865,
"AUT","CPI","TOT","IDX2015","M","2009-08",88.87875,
"AUT","CPI","TOT","IDX2015","M","2009-09",88.96127,
"AUT","CPI","TOT","IDX2015","M","2009-10",88.96127,
"AUT","CPI","TOT","IDX2015","M","2009-11",89.12632,
"AUT","CPI","TOT","IDX2015","M","2009-12",89.29137,
"AUT","CPI","TOT","IDX2015","M","2010-01",89.04379,
"AUT","CPI","TOT","IDX2015","M","2010-02",89.20885,
"AUT","CPI","TOT","IDX2015","M","2010-03",90.19913,
"AUT","CPI","TOT","IDX2015","M","2010-04",90.44671,
"AUT","CPI","TOT","IDX2015","M","2010-05",90.52924,
"AUT","CPI","TOT","IDX2015","M","2010-06",90.52924,
"AUT","CPI","TOT","IDX2015","M","2010-07",90.19913,
"AUT","CPI","TOT","IDX2015","M","2010-08",90.36419,
"AUT","CPI","TOT","IDX2015","M","2010-09",90.61176,
"AUT","CPI","TOT","IDX2015","M","2010-10",90.85933,
"AUT","CPI","TOT","IDX2015","M","2010-11",90.77681,
"AUT","CPI","TOT","IDX2015","M","2010-12",91.35448,
"AUT","CPI","TOT","IDX2015","M","2011-01",91.27196,
"AUT","CPI","TOT","IDX2015","M","2011-02",91.90453,
"AUT","CPI","TOT","IDX2015","M","2011-03",92.98895,
"AUT","CPI","TOT","IDX2015","M","2011-04",93.4408,
"AUT","CPI","TOT","IDX2015","M","2011-05",93.53116,
"AUT","CPI","TOT","IDX2015","M","2011-06",93.53116,
"AUT","CPI","TOT","IDX2015","M","2011-07",93.35043,
"AUT","CPI","TOT","IDX2015","M","2011-08",93.53116,
"AUT","CPI","TOT","IDX2015","M","2011-09",93.89263,
"AUT","CPI","TOT","IDX2015","M","2011-10",93.983,
"AUT","CPI","TOT","IDX2015","M","2011-11",94.07337,
"AUT","CPI","TOT","IDX2015","M","2011-12",94.2541,
"AUT","CPI","TOT","IDX2015","M","2012-01",93.80227,
"AUT","CPI","TOT","IDX2015","M","2012-02",94.2541,
"AUT","CPI","TOT","IDX2015","M","2012-03",95.24816,
"AUT","CPI","TOT","IDX2015","M","2012-04",95.60963,
"AUT","CPI","TOT","IDX2015","M","2012-05",95.51926,
"AUT","CPI","TOT","IDX2015","M","2012-06",95.60963,
"AUT","CPI","TOT","IDX2015","M","2012-07",95.33852,
"AUT","CPI","TOT","IDX2015","M","2012-08",95.60963,
"AUT","CPI","TOT","IDX2015","M","2012-09",96.42294,
"AUT","CPI","TOT","IDX2015","M","2012-10",96.60368,
"AUT","CPI","TOT","IDX2015","M","2012-11",96.69405,
"AUT","CPI","TOT","IDX2015","M","2012-12",96.87479,
"AUT","CPI","TOT","IDX2015","M","2013-01",96.33258,
"AUT","CPI","TOT","IDX2015","M","2013-02",96.60368,
"AUT","CPI","TOT","IDX2015","M","2013-03",97.417,
"AUT","CPI","TOT","IDX2015","M","2013-04",97.50736,
"AUT","CPI","TOT","IDX2015","M","2013-05",97.6881,
"AUT","CPI","TOT","IDX2015","M","2013-06",97.6881,
"AUT","CPI","TOT","IDX2015","M","2013-07",97.23626,
"AUT","CPI","TOT","IDX2015","M","2013-08",97.32663,
"AUT","CPI","TOT","IDX2015","M","2013-09",98.04958,
"AUT","CPI","TOT","IDX2015","M","2013-10",97.95921,
"AUT","CPI","TOT","IDX2015","M","2013-11",98.04958,
"AUT","CPI","TOT","IDX2015","M","2013-12",98.68215,
"AUT","CPI","TOT","IDX2015","M","2014-01",97.86884,
"AUT","CPI","TOT","IDX2015","M","2014-02",98.04958,
"AUT","CPI","TOT","IDX2015","M","2014-03",99.04362,
"AUT","CPI","TOT","IDX2015","M","2014-04",99.134,
"AUT","CPI","TOT","IDX2015","M","2014-05",99.4051,
"AUT","CPI","TOT","IDX2015","M","2014-06",99.49547,
"AUT","CPI","TOT","IDX2015","M","2014-07",98.95325,
"AUT","CPI","TOT","IDX2015","M","2014-08",98.95325,
"AUT","CPI","TOT","IDX2015","M","2014-09",99.58584,
"AUT","CPI","TOT","IDX2015","M","2014-10",99.49547,
"AUT","CPI","TOT","IDX2015","M","2014-11",99.6762,
"AUT","CPI","TOT","IDX2015","M","2014-12",99.6762,
"AUT","CPI","TOT","IDX2015","M","2015-01",98.59178,
"AUT","CPI","TOT","IDX2015","M","2015-02",98.89176,
"AUT","CPI","TOT","IDX2015","M","2015-03",99.99167,
"AUT","CPI","TOT","IDX2015","M","2015-04",100.1917,
"AUT","CPI","TOT","IDX2015","M","2015-05",100.3916,
"AUT","CPI","TOT","IDX2015","M","2015-06",100.4916,
"AUT","CPI","TOT","IDX2015","M","2015-07",100.0917,
"AUT","CPI","TOT","IDX2015","M","2015-08",99.89168,
"AUT","CPI","TOT","IDX2015","M","2015-09",100.2916,
"AUT","CPI","TOT","IDX2015","M","2015-10",100.1917,
"AUT","CPI","TOT","IDX2015","M","2015-11",100.2916,
"AUT","CPI","TOT","IDX2015","M","2015-12",100.6916,
